Date,Apple,RIM,Nokia,Sony,Samsung,Nintendo,Google,LG,Motorola,Palm,HTC,Other,Unknown,Huawei,ZTE,Acer,Alcatel,Vodafone,Dell,Xiaomi,Lenovo,HP,Asus,OnePlus,Micromax,Oppo,Meizu,T-Mobile,BBK,Coolpad,General Mobile,Symphony,Mobicel,Lava,AIS,QMobile,LeEco,Spice,BlackBerry,Infinix,Gionee,Optus,Itel,Smartisan,Tecno,Xolo,Vivo,Realme,Honor,TCL,Razer,Sum,Keep the Row
2019-02,59.03,0.01,0.48,0.55,23.88,0.0,1.68,0.5,0.61,0.0,0.63,0.07,0.94,5.11,0.52,0.0,0.16,0.02,0.0,1.45,0.41,0.0,0.06,0.48,0.0,2.99,0.01,0.0,0.06,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,100.0,True
2019-03,56.95,0.02,0.59,0.82,23.75,0.0,1.62,0.49,0.6,0.0,0.6,0.12,1.04,5.87,0.46,0.0,0.28,0.03,0.0,1.49,0.39,0.0,0.14,0.57,0.0,3.63,0.02,0.0,0.09,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.11,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,100.01,True
2019-04,56.33,0.02,0.63,0.81,23.58,0.0,1.75,0.49,0.59,0.0,0.56,0.12,1.16,6.4,0.42,0.0,0.42,0.03,0.0,1.47,0.41,0.0,0.12,0.59,0.0,3.6,0.02,0.0,0.08,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.09,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99000000000001,True
2019-05,57.77,0.02,0.68,0.72,22.6,0.0,1.57,0.45,0.55,0.0,0.5,0.11,1.11,6.81,0.39,0.0,0.27,0.03,0.0,1.46,0.36,0.0,0.11,0.54,0.0,3.51,0.02,0.0,0.07,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.08,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100.02000000000001,True
2019-06,56.79,0.02,0.73,0.69,23.2,0.0,1.7,0.46,0.53,0.0,0.47,0.1,1.2,6.96,0.37,0.0,0.21,0.03,0.0,1.52,0.39,0.0,0.11,0.56,0.0,3.5,0.02,0.0,0.06,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.08,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,100.0,True
2019-07,55.82,0.01,0.7,0.68,23.72,0.0,1.71,0.48,0.54,0.0,0.49,0.1,1.45,7.07,0.37,0.0,0.2,0.04,0.0,1.52,0.44,0.0,0.11,0.55,0.0,3.48,0.02,0.0,0.07,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.07,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,99.97999999999999,True
2019-08,55.97,0.01,0.74,0.62,22.87,0.0,1.66,0.47,0.54,0.0,0.47,0.11,1.01,7.68,0.37,0.0,0.18,0.03,0.0,1.75,0.45,0.0,0.11,0.61,0.0,3.79,0.02,0.0,0.07,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.07,0.0,0.03,0.02,0.0,0.03,0.0,0.0,0.0,0.0,99.97999999999999,True
2019-09,55.09,0.01,0.78,0.59,22.35,0.0,1.65,0.45,0.53,0.0,0.41,0.1,1.01,9.56,0.33,0.0,0.15,0.03,0.0,1.67,0.39,0.0,0.11,0.61,0.0,3.68,0.02,0.0,0.06,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.06,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,99.99000000000001,True
2019-10,51.25,0.01,0.68,0.6,25.66,0.0,1.9,0.45,0.52,0.0,0.4,0.11,1.36,9.41,0.33,0.0,0.19,0.03,0.0,1.57,0.4,0.0,0.19,0.66,0.0,3.78,0.01,0.0,0.06,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.06,0.0,0.02,0.02,0.0,0.04,0.0,0.0,0.0,0.0,99.97,True
2019-11,52.5,0.01,0.6,0.53,25.22,0.0,1.91,0.42,0.5,0.0,0.35,0.14,1.17,9.36,0.27,0.0,0.17,0.02,0.0,1.54,0.37,0.0,0.13,0.63,0.0,3.68,0.01,0.0,0.05,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.02,0.02,0.0,0.04,0.0,0.0,0.0,0.0,99.97999999999999,True
2019-12,53.26,0.01,0.63,0.54,24.93,0.0,1.92,0.42,0.5,0.0,0.36,0.14,1.02,9.09,0.26,0.0,0.11,0.02,0.0,1.52,0.36,0.0,0.11,0.63,0.0,3.68,0.02,0.0,0.05,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.02,0.03,0.0,0.04,0.0,0.0,0.0,0.0,100.00999999999999,True
2020-01,53.95,0.0,0.62,0.5,24.47,0.0,1.91,0.41,0.49,0.0,0.32,0.09,0.95,9.2,0.2,0.0,0.08,0.02,0.0,1.51,0.34,0.0,0.1,0.63,0.0,3.68,0.01,0.0,0.04,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.01,0.03,0.0,0.05,0.05,0.04,0.0,0.0,100.01,True
2020-02,54.05,0.0,0.57,0.44,24.03,0.0,1.9,0.4,0.46,0.0,0.31,0.08,0.82,9.76,0.18,0.0,0.07,0.02,0.0,1.58,0.3,0.0,0.1,0.63,0.0,3.73,0.01,0.0,0.04,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.02,0.03,0.0,0.05,0.07,0.04,0.0,0.0,100.00000000000001,True
2020-03,53.98,0.0,0.56,0.41,24.14,0.0,1.94,0.39,0.44,0.0,0.3,0.07,0.8,9.78,0.16,0.0,0.06,0.03,0.0,1.53,0.3,0.0,0.1,0.61,0.0,3.81,0.02,0.0,0.04,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.01,0.02,0.0,0.05,0.08,0.03,0.03,0.03,100.03,True
2020-04,53.93,0.0,0.57,0.39,25.31,0.0,2.04,0.38,0.42,0.0,0.29,0.07,0.74,8.78,0.14,0.0,0.05,0.03,0.0,1.41,0.32,0.0,0.1,0.59,0.0,3.85,0.01,0.0,0.04,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.01,0.01,0.0,0.05,0.08,0.03,0.02,0.03,99.99,True
2020-05,52.47,0.0,0.64,0.39,24.79,0.0,1.88,0.43,0.49,0.0,0.31,0.08,0.81,9.98,0.16,0.0,0.06,0.03,0.0,1.55,0.42,0.0,0.12,0.66,0.0,4.06,0.01,0.0,0.05,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.06,0.09,0.04,0.03,0.02,99.98,True
2020-06,51.52,0.0,0.68,0.39,25.08,0.0,1.93,0.44,0.5,0.0,0.28,0.08,0.84,10.46,0.13,0.0,0.05,0.03,0.0,1.57,0.4,0.0,0.11,0.66,0.0,4.19,0.01,0.0,0.05,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.01,0.0,0.06,0.09,0.04,0.02,0.02,99.99000000000001,True
2020-07,52.4,0.0,0.67,0.35,24.21,0.0,1.83,0.43,0.51,0.0,0.24,0.08,0.88,10.76,0.12,0.0,0.04,0.03,0.0,1.56,0.4,0.0,0.11,0.61,0.0,4.11,0.01,0.0,0.04,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.0,0.06,0.09,0.04,0.02,0.01,100.00000000000001,True
2020-08,52.84,0.0,0.67,0.34,24.45,0.0,1.7,0.41,0.48,0.0,0.22,0.08,0.94,10.3,0.11,0.0,0.03,0.02,0.0,1.53,0.41,0.0,0.09,0.61,0.0,4.04,0.01,0.0,0.04,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.0,0.06,0.11,0.04,0.02,0.01,99.97000000000001,True
2020-09,52.79,0.0,0.68,0.34,24.46,0.0,1.73,0.42,0.48,0.0,0.21,0.08,0.89,10.05,0.1,0.0,0.03,0.02,0.0,1.56,0.4,0.0,0.08,0.62,0.0,4.25,0.01,0.0,0.04,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.0,0.05,0.18,0.04,0.02,0.01,99.99,True
